,Hex,Red,Green,Blue,Label
1207,#E1AD21,0.8823529411764706,0.6784313725490196,0.12941176470588234,74
1208,#004F98,0.0,0.30980392156862746,0.596078431372549,118
1209,#990000,0.6,0.0,0.0,110
1210,#FFCC00,1.0,0.8,0.0,4
1211,#F77F00,0.9686274509803922,0.4980392156862745,0.0,47
1212,#D3003F,0.8274509803921568,0.0,0.24705882352941178,172
1213,#664228,0.4,0.2588235294117647,0.1568627450980392,23
1214,#F3E5AB,0.9529411764705882,0.8980392156862745,0.6705882352941176,3
1215,#F38FA9,0.9529411764705882,0.5607843137254902,0.6627450980392157,14
1216,#C5B358,0.7725490196078432,0.7019607843137254,0.34509803921568627,46
1217,#C80815,0.7843137254901961,0.03137254901960784,0.08235294117647059,67
1218,#43B3AE,0.2627450980392157,0.7019607843137254,0.6823529411764706,131
1219,#E34234,0.8901960784313725,0.2588235294117647,0.20392156862745098,169
1220,#D9381E,0.8509803921568627,0.2196078431372549,0.11764705882352941,125
1221,#A020F0,0.6274509803921569,0.12549019607843137,0.9411764705882353,157
1222,#74BBFB,0.4549019607843137,0.7333333333333333,0.984313725490196,97
1223,#6666FF,0.4,0.4,1.0,158
1224,#64E986,0.39215686274509803,0.9137254901960784,0.5254901960784314,12
1225,#FFB077,1.0,0.6901960784313725,0.4666666666666667,154
1226,#FFDFBF,1.0,0.8745098039215686,0.7490196078431373,171
1227,#FFFFBF,1.0,1.0,0.7490196078431373,53
1228,#8F00FF,0.5607843137254902,0.0,1.0,99
1229,#7F00FF,0.4980392156862745,0.0,1.0,99
1230,#8601AF,0.5254901960784314,0.00392156862745098,0.6862745098039216,90
1231,#EE82EE,0.9333333333333333,0.5098039215686274,0.9333333333333333,37
1232,#324AB2,0.19607843137254902,0.2901960784313725,0.6980392156862745,11
1233,#F75394,0.9686274509803922,0.3254901960784314,0.580392156862745,149
1234,#40826D,0.25098039215686274,0.5098039215686274,0.42745098039215684,2
1235,#009698,0.0,0.5882352941176471,0.596078431372549,93
1236,#7C9ED9,0.48627450980392156,0.6196078431372549,0.8509803921568627,21
1237,#CC9900,0.8,0.6,0.0,74
1238,#922724,0.5725490196078431,0.15294117647058825,0.1411764705882353,163
1239,#9F1D35,0.6235294117647059,0.11372549019607843,0.20784313725490194,91
1240,#DA1D81,0.8549019607843137,0.11372549019607843,0.5058823529411764,176
1241,#00AAEE,0.0,0.6666666666666666,0.9333333333333333,8
1242,#CC0033,0.8,0.0,0.2,67
1243,#FF9900,1.0,0.6,0.0,143
1244,#A6D608,0.6509803921568628,0.8392156862745098,0.03137254901960784,38
1245,#00CC33,0.0,0.8,0.2,101
1246,#B80CE3,0.7215686274509804,0.047058823529411764,0.8901960784313725,157
1247,#FF5F00,1.0,0.37254901960784315,0.0,55
1248,#FFA000,1.0,0.6274509803921569,0.0,143
1249,#CC00FF,0.8,0.0,1.0,57
1250,#FF006C,1.0,0.0,0.4235294117647059,71
1251,#F70D1A,0.9686274509803922,0.050980392156862744,0.10196078431372549,126
1252,#DF6124,0.8745098039215686,0.3803921568627451,0.1411764705882353,15
1253,#00CCFF,0.0,0.8,1.0,8
1254,#F07427,0.9411764705882353,0.4549019607843137,0.15294117647058825,117
1255,#FFA089,1.0,0.6274509803921569,0.5372549019607843,154
1256,#E56024,0.8980392156862745,0.3764705882352941,0.1411764705882353,15
1257,#9F00FF,0.6235294117647059,0.0,1.0,99
1258,#FFE302,1.0,0.8901960784313725,0.00784313725490196,81
1259,#CEFF00,0.803921568627451,1.0,0.0,34
1260,#34B233,0.20392156862745098,0.6980392156862745,0.2,129
1261,#004242,0.0,0.2588235294117647,0.2588235294117647,13
1262,#A4F4F9,0.6431372549019607,0.9568627450980391,0.9764705882352941,7
1263,#7C98AB,0.48627450980392156,0.596078431372549,0.6705882352941176,160
1264,#645452,0.39215686274509803,0.32941176470588235,0.32156862745098036,111
1265,#F5DEB3,0.9607843137254902,0.8705882352941177,0.7019607843137254,3
1266,#FFFFFF,1.0,1.0,1.0,86
1267,#F5F5F5,0.9607843137254902,0.9607843137254902,0.9607843137254902,86
1268,#A2ADD0,0.6352941176470588,0.6784313725490196,0.8156862745098039,132
1269,#D470A2,0.8313725490196078,0.4392156862745098,0.6352941176470588,119
1270,#FF43A4,1.0,0.2627450980392157,0.6431372549019607,178
1271,#FC6C85,0.9882352941176471,0.4235294117647059,0.5215686274509804,149
1272,#FD5800,0.9921568627450981,0.34509803921568627,0.0,55
1273,#A75502,0.6549019607843137,0.3333333333333333,0.00784313725490196,1
1274,#722F37,0.44705882352941173,0.1843137254901961,0.21568627450980393,163
1275,#673147,0.403921568627451,0.19215686274509802,0.2784313725490196,173
1276,#FF007C,1.0,0.0,0.48627450980392156,71
1277,#A0E6FF,0.6274509803921569,0.9019607843137255,1.0,7
1278,#56887D,0.33725490196078434,0.5333333333333333,0.49019607843137253,29
1279,#C9A0DC,0.788235294117647,0.6274509803921569,0.8627450980392157,175
1280,#C19A6B,0.7568627450980392,0.6039215686274509,0.4196078431372549,147
1281,#738678,0.45098039215686275,0.5254901960784314,0.47058823529411764,29
1282,#0F4D92,0.058823529411764705,0.30196078431372547,0.5725490196078431,118
1283,#1C2841,0.10980392156862745,0.1568627450980392,0.2549019607843137,135
1284,#FFFF00,1.0,1.0,0.0,168
1285,#FCE883,0.9882352941176471,0.9098039215686274,0.5137254901960784,16
1286,#EFCC00,0.9372549019607843,0.8,0.0,4
1287,#FFD300,1.0,0.8274509803921568,0.0,81
1288,#FEDF00,0.996078431372549,0.8745098039215686,0.0,81
1289,#FFEF00,1.0,0.9372549019607843,0.0,168
1290,#FEFE33,0.996078431372549,0.996078431372549,0.2,105
1291,#9ACD32,0.6039215686274509,0.803921568627451,0.19607843137254902,134
1292,#FFAE42,1.0,0.6823529411764706,0.2588235294117647,65
1293,#FFF000,1.0,0.9411764705882353,0.0,168
1294,#FFF700,1.0,0.9686274509803922,0.0,168
1295,#0014A8,0.0,0.0784313725490196,0.6588235294117647,48
1296,#2C1608,0.17254901960784313,0.08627450980392157,0.03137254901960784,116
1297,#39A78E,0.22352941176470587,0.6549019607843137,0.5568627450980392,131
